,word_form,lemma_id,word_root,citation_form,speaker_age,speaker_gender
557,mayṯyill,19,Ɂṯy,ayṯ(i) yayṯ(i),58,F
558,lanna,48,hnn,lanna,58,F
560,lann,147,hnn,lann,58,F
561,xarufyōṯa,429,xrf,xarōfa,58,F
562,w,1,w,w,58,F
563,ḥalpillen,2020,ḥlb,iḥlab yiḥlub,58,F
564,bōṯar,55,bṯr,bōṯar,58,F
565,mil,84,mḏ,mil,58,F
566,ḥalpillen,2020,ḥlb,iḥlab yiḥlub,58,F
567,mṣaffyill,739,ṣfy,ṣaff yṣaff,58,F
568,lanna,48,hnn,lanna,58,F
569,ḥalba,325,ḥlb,ḥalba,58,F
570,bōṯar,55,bṯr,bōṯar,58,F
571,mil,84,mḏ,mil,58,F
572,mṣaffyill,739,ṣfy,ṣaff yṣaff,58,F
573,ḥalba,325,ḥlb,ḥalba,58,F
574,ōṯ,27,Ɂyṯ,ōṯ(i),58,F
575,ḳurṣyōṯəl,1089,ḳrṣ,ḳoreṣča,58,F
576,mažbanča,2414,žbn,mažbanča,58,F
577,franžōyan,1616,frnž,franžay,58,F
578,hann,33,hnn,hann(un),58,F
579,masalan,149,msl,másalan,58,F
580,ʕa,4,ʕly,ʕa/ʕal,58,F
581,ḳall,242,ḳly,ḳall yḳall,58,F
582,ḥalba,325,ḥlb,ḥalba,58,F
583,exma,291,Ɂxm,exma,58,F
584,ḥalba,325,ḥlb,ḥalba,58,F
585,ṣummar,799,ṣmr,ṣummar,58,F
586,ḳallel,646,ḳll,ḳallel,58,F
587,ukkil,390,kkl,ukkil,58,F
588,mett,20,mtt,mett,58,F
589,īle,76,Ɂyṯ,īle/ūle,58,F
590,ʕyōre,1909,ʕyr,ʕyōra,58,F
591,liɁanno,186,lɁnn,liɁanno,58,F
592,xull,39,xll,xull,58,F
593,mett,20,mtt,mett,58,F
595,ʕyōra,1909,ʕyr,ʕyōra,58,F
596,ʕa,4,ʕly,ʕa/ʕal,58,F
597,ḳall,242,ḳly,ḳall yḳall,58,F
598,lanna,48,hnn,lanna,58,F
599,ḥalba,325,ḥlb,ḥalba,58,F
600,mišwille,10,šwy,išw/išwi yišw/yišwi,58,F
601,mažbanča,2414,žbn,mažbanča,58,F
602,w,1,w,w,58,F
603,mxassyille,174,xss,xass/xassi yxass/yxassi,58,F
604,w,1,w,w,58,F
605,maṣprin,1761,ṣbr,aṣpar yaṣpar,58,F
606,aʕle,4,ʕly,ʕa/ʕal,58,F
607,ṯarč,144,ṯr,ṯarč/ṯarči,58,F
608,šōʕ,110,šwʕ,šaʕṯa,58,F
609,zamōna,198,zmn,zamōna,58,F
610,bōṯar,55,bṯr,bōṯar,58,F
611,ṯarč,144,ṯr,ṯarč/ṯarči,58,F
612,šōʕ,110,šwʕ,šaʕṯa,58,F
613,mkaššfille,1227,kšf,kaššef ykaššef,58,F
614,miščaḥyill,67,ščḥy,iščaḥ yiščaḥ,58,F
615,lanna,48,hnn,lanna,58,F
616,ḥalba,325,ḥlb,ḥalba,58,F
617,žammet,1159,žmt,ažmet yažmet,58,F
618,ex,74,Ɂx,ex/ux,58,F
619,ḥalba,325,ḥlb,ḥalba,58,F
620,mrawwab,1751,rwb,mrawwab,58,F
621,fart,641,frt,fart,58,F
622,ḳōlba,844,ḳlb,ḳōlba,58,F
623,ḳaʕyillun,22,ḳʕy,ḳʕōle yiḳʕēle,58,F
624,atar,65,twr,atar,58,F
625,mlabbḏilla,909,lbḏ,lappeḏ ylappeḏ,58,F
626,xanni,25,xnn,xann/xanni,58,F
627,čilbīḏa,2958,lbḏ,čilbīḏa,58,F
628,mlabbḏilla,909,lbḏ,lappeḏ ylappeḏ,58,F
629,mlabbḏilla,909,lbḏ,lappeḏ ylappeḏ,58,F
630,mlabbḏilla,909,lbḏ,lappeḏ ylappeḏ,58,F
631,ḥetta,32,ḥtt,ḥetta,58,F
632,yiṯḳun,96,[NA],[sic],58,F
633,mōya,99,mw,mōya,58,F
634,ʕa,4,ʕly,ʕa/ʕal,58,F
635,ffō,324,ffy,ffō,58,F
636,w,1,w,w,58,F
637,ġbečča,606,ġbč,ġbečča,58,F
639,yarka,866,yrk,yarka,58,F
640,ḳōymin,15,ḳwm,aḳa(m) yīḳu(m),58,F
641,atar,65,twr,atar,58,F
642,maḳīmin,150,ḳwm,ōḳem yōḳem,58,F
643,xann,25,xnn,xann/xanni,58,F
644,ḳurṣōṯa,1089,ḳrṣ,ḳoreṣča,58,F
645,ḳurṣōṯa,1089,ḳrṣ,ḳoreṣča,58,F
646,ōṯ,27,Ɂyṯ,ōṯ(i),58,F
647,ommṯa,80,Ɂmm,ommṯa,58,F
648,mayṯyin,19,Ɂṯy,ayṯ(i) yayṯ(i),58,F
649,ḳorʕa,326,ḳrʕ,ḳorʕa,58,F
650,xann,25,xnn,xann/xanni,58,F
651,mišwilla,10,šwy,išw/išwi yišw/yišwi,58,F
653,misti,410,mst(ḏ),misti,58,F
654,hanna,7,hnn,hanna,58,F
655,ḳorʕa,326,ḳrʕ,ḳorʕa,58,F
656,ʕaṣrille,1897,ʕṣr,iʕṣar yiʕṣur,58,F
657,ḳalles,66,ḳls,ḳalles,58,F
658,ḳalles,66,ḳls,ḳalles,58,F
659,ḳalles,66,ḳls,ḳalles,58,F
660,ḳalles,66,ḳls,ḳalles,58,F
661,ṯōḳna,17,ṯḳn,iṯḳen yiṯḳan,58,F
662,šaḳəfṯlə,287,šḳf,šaḳəfṯa,58,F
663,ġbečča,606,ġbč,ġbečča,58,F
664,w,1,w,w,58,F
665,ōṯ,27,Ɂyṯ,ōṯ(i),58,F
666,ommṯa,80,Ɂmm,ommṯa,58,F
668,īḏun,73,yḏw,īḏa,58,F
669,mišwilla,10,šwy,išw/išwi yišw/yišwi,58,F
670,xann,25,xnn,xann/xanni,58,F
671,mlabbḏilla,909,lbḏ,lappeḏ ylappeḏ,58,F
672,mlabbḏilla,909,lbḏ,lappeḏ ylappeḏ,58,F
673,mlabbḏilla,909,lbḏ,lappeḏ ylappeḏ,58,F
674,mlabbḏilla,909,lbḏ,lappeḏ ylappeḏ,58,F
675,nōfḳa,40,nfḳ,infeḳ/iffeḳ yiffuḳ/yinfuḳ,58,F
676,ḳorəṣčlə,1089,ḳrṣ,ḳoreṣča,58,F
677,ġbečča,606,ġbč,ġbečča,58,F
678,xann,25,xnn,xann/xanni,58,F
679,laḥetta,2796,ḥtt,l(a)-ḥetta,58,F
680,yžappnull,2415,žbn,žappen yžappen,58,F
681,xull,39,xll,xull,58,F
682,lann,147,hnn,lann,58,F
683,xalḳinō,2380,xlḳn,xalḳīna,58,F
684,ti,9,t,ti,58,F
685,šawwiyillun,10,šwy,išw/išwi yišw/yišwi,58,F
686,masalan,149,msl,másalan,58,F
687,yaʕni,60,ʕny,aʕən yaʕən,58,F
688,lōb,153,lwb,lōb,58,F
689,ṭarrašō,3429,ṭrš,ṭarrōša,58,F
690,ṣummūrin,799,ṣmr,ṣummar,58,F
691,w,1,w,w,58,F
692,ġappayy,30,ġpp,ġapp-,58,F
693,ʕōna,1175,ʕwn,ʕōna,58,F
694,ṣummar,799,ṣmr,ṣummar,58,F
695,w,1,w,w,58,F
696,ġappayy,30,ġpp,ġapp-,58,F
697,ṭarša,457,ṭrš,ṭarša,58,F
698,ṣummar,799,ṣmr,ṣummar,58,F
699,nōfeḳ,40,nfḳ,infeḳ/iffeḳ yiffuḳ/yinfuḳ,58,F
700,mett,20,mtt,mett,58,F
701,baḥar,59,bḥr,baḥar,58,F
702,w,1,w,w,58,F
703,lōb,153,lwb,lōb,58,F
704,ḳallel,646,ḳll,ḳallel,58,F
705,ukkil,390,kkl,ukkil,58,F
706,mōn,130,mn,mōn,58,F
707,ʕa,4,ʕly,ʕa/ʕal,58,F
708,hwōye,267,hwy,hwō,58,F
709,ukkil,390,kkl,ukkil,58,F
710,mōn,130,mn,mōn,58,F
711,ʕa,4,ʕly,ʕa/ʕal,58,F
712,hwōyəl,267,hwy,hwō,58,F
713,mil,84,mḏ,mil,58,F
714,ōṯ,27,Ɂyṯ,ōṯ(i),58,F
715,ġappe,30,ġpp,ġapp-,58,F
716,yaʕni,60,ʕny,aʕən yaʕən,58,F
717,mžappnille,2415,žbn,žappen yžappen,58,F
718,ṯōḳna,17,ṯḳn,iṯḳen yiṯḳan,58,F
719,atar,65,twr,atar,58,F
720,ġbečča,606,ġbč,ġbečča,58,F
721,xanni,25,xnn,xann/xanni,58,F
722,mayṯyill,19,Ɂṯy,ayṯ(i) yayṯ(i),58,F
723,lōġ,14,hw(ḏ),hōḏ(i),58,F
724,ġbečča,606,ġbč,ġbečča,58,F
725,mišwilla,10,šwy,išw/išwi yišw/yišwi,58,F
726,w,1,w,w,58,F
727,mmallḥilla,1709,mlḥ,malleḥ ymalleḥ,58,F
728,laččilla,1431,lčč,alač yilluč,58,F
729,ḳfōya,1673,ḳfy,ḳfō,58,F
730,w,1,w,w,58,F
731,ffōya,324,ffy,ffō,58,F
732,melḥa,682,mlḥ,melḥa,58,F
733,w,1,w,w,58,F
734,ṣaffilla,691,ṣff,aṣaf yiṣṣuf,58,F
736,ḳaṭramīza,906,ḳṭrmz,ḳaṭramīza,58,F
737,atar,65,twr,atar,58,F
738,atar,65,twr,atar,58,F
739,hī,72,hy,hī,58,F
740,mʕawīta,237,ʕwt,ʕōwet yʕōwet,58,F
741,zōlla,1860,zll,azal yizzul,58,F
742,mōya,99,mw,mōya,58,F
743,bōṯar,55,bṯr,bōṯar,58,F
744,miz,84,mḏ,mil,58,F
745,zōlla,1860,zll,azal yizzul,58,F
746,mōya,99,mw,mōya,58,F
747,lōb,153,lwb,lōb,58,F
748,baṣṣīra,1181,bṣr,baṣṣer,58,F
749,mett,20,mtt,mett,58,F
750,ḳalles,66,ḳls,ḳalles,58,F
751,mʕawītin,237,ʕwt,ʕōwet yʕōwet,58,F
752,maġəlyin,493,ġly,aġəl yaġəl,58,F
753,ḳass,612,ḳls,ḳass,58,F
754,mōya,99,mw,mōya,58,F
755,w,1,w,w,58,F
756,melḥa,682,mlḥ,melḥa,58,F
757,w,1,w,w,58,F
758,mišwlilla,10,šwy,išw/išwi yišw/yišwi,58,F
759,w,1,w,w,58,F
760,kabsilla,2828,kbs,ikbas yikbus,58,F
761,w,1,w,w,58,F
762,mxassyill,174,xss,xass/xassi yxass/yxassi,58,F
763,ḳaṭramīza,906,ḳṭrmz,ḳaṭramīza,58,F
764,hōḏ,14,hw(ḏ),hōḏ(i),58,F
765,masīrlə,103,[NA],[NA],58,F
766,ġbečča,606,ġbč,ġbečča,58,F
767,ti,9,t,ti,58,F
768,blōta,36,blt,blōta,58,F
769,čḏayyīḳla,961,ḏwḳ,aḏaḳ yīḏuḳ,58,F
770,hačč,79,hčč,hačč/hačči,58,F
771,ġbeččlə,606,ġbč,ġbečča,58,F
772,blōta,36,blt,blōta,58,F
773,čixel,61,Ɂxl,axal yīxul,58,F
774,menna,69,m,m/mn,58,F
775,ē,38,Ɂy,ē,58,F
776,ču,21,čw,čū/ču,58,F
777,ṭōba,269,ṭwb,ṭabb/ṭabbi,58,F
778,ġbeččil,606,ġbč,ġbečča,58,F
779,maʕlūla,241,ʕll,maʕlūla,58,F
780,ṭōba,269,ṭwb,ṭabb/ṭabbi,58,F
781,baḥar,59,bḥr,baḥar,58,F
782,ṭōba,269,ṭwb,ṭabb/ṭabbi,58,F
783,ē,38,Ɂy,ē,58,F
784,xann,25,xnn,xann/xanni,58,F
785,ġbečča,606,ġbč,ġbečča,58,F
786,mišwilla,10,šwy,išw/išwi yišw/yišwi,58,F
787,aṣla,2487,Ɂṣl,aṣla,58,F
789,ḥalba,325,ḥlb,ḥalba,58,F
791,mettlə,20,mtt,mett,55,F
792,ṯlēṯ,589,ṯlṯ,ṯlēṯ,55,F
793,išən,101,Ɂšn,ešna,55,F
794,waybin,54,b,wōb,55,F
795,maʕzmin,246,ʕzm,aʕzem yaʕzem,55,F
796,hōxa,51,hwx,hōxa,55,F
798,blōta,36,blt,blōta,55,F
799,šappō,82,špp,šappa,55,F
800,w,1,w,w,55,F
801,bisənyōṯa,105,bsn/psn,bisnīṯa,55,F
802,w,1,w,w,55,F
803,ḥarīma,266,ḥrm,ḥarīma,55,F
804,maʕzmin,246,ʕzm,aʕzem yaʕzem,55,F
805,ʕa,4,ʕly,ʕa/ʕal,55,F
806,ġrōsa,1200,ġrs,ġrōsa,55,F
807,hōġ,14,hw(ḏ),hōḏ(i),55,F
808,ġrōrča,447,ġrr,ġrōrča,55,F
809,ṯōḳna,17,ṯḳn,iṯḳen yiṯḳan,55,F
810,ṯarč,144,ṯr,ṯarč/ṯarči,55,F
811,ṭbōḳyan,3354,ṭbḳ,ṭbōḳča,55,F
812,eḥḏa,132,Ɂḥḏ,eḥḏa,55,F
813,xēfa,244,xyf,xēfa,55,F
815,erraʕ,127,Ɂrʕ,erraʕ,55,F
816,rʕō,1171,Ɂrʕ,rʕō,55,F
817,ūle,76,Ɂyṯ,īle/ūle,55,F
818,ex,74,Ɂx,ex/ux,55,F
819,ḥalḳūma,1646,ḥlḳm,ḥalḳūma,55,F
820,leppa,206,lpp,leppa,55,F
821,w,1,w,w,55,F
822,hanna,7,hnn,hanna,55,F
823,leppa,206,lpp,leppa,55,F
824,tōxel,751,txl,itxal yitxul,55,F
826,anna,7,hnn,hanna,55,F
827,ḥalḳūma,1646,ḥlḳm,ḥalḳūma,55,F
828,ḥalḳūma,1646,ḥlḳm,ḥalḳūma,55,F
829,mlaḳḳḥin,409,lḳḥ,laḳḳaḥ ylaḳḳaḥ,55,F
830,menne,69,m,m/mn,55,F
831,nšīfa,411,nšf,nšīfa,55,F
832,w,1,w,w,55,F
833,īla,76,Ɂyṯ,īle/ūle,55,F
834,ḳīsa,285,ḳys,ḳīsa,55,F
835,ġrōrča,447,ġrr,ġrōrča,55,F
836,w,1,w,w,55,F
837,hanna,7,hnn,hanna,55,F
838,ḳīsa,285,ḳys,ḳīsa,55,F
839,ṯlēṯ,589,ṯlṯ,ṯlēṯ,55,F
840,ṣānṭi,1271,ṣnṭ,ṣānṭi,55,F
841,ṭūle,859,ṭwl,ṭūla,55,F
842,ḳaʕyillun,22,ḳʕy,ḳʕōle yiḳʕēle,55,F
843,mišwin,10,šwy,išw/išwi yišw/yišwi,55,F
844,maʕžna,1055,ʕžn,maʕžna,55,F
845,ḳurayy,219,ḳwr,ḳūr-,55,F
846,w,1,w,w,55,F
847,maḳīmin,150,ḳwm,ōḳem yōḳem,55,F
849,īḏun,73,yḏw,īḏa,55,F
850,nšīfa,411,nšf,nšīfa,55,F
851,w,1,w,w,55,F
852,mlaḳḳḥin,409,lḳḥ,laḳḳaḥ ylaḳḳaḥ,55,F
854,ōḏ,14,hw(ḏ),hōḏ(i),55,F
855,ġrōrča,447,ġrr,ġrōrča,55,F
856,w,1,w,w,55,F
857,hō,14,hw(ḏ),hōḏ(i),55,F
858,ġrōrča,447,ġrr,ġrōrča,55,F
859,ʕamġōrsa,469,ġrs,iġras yiġrus,55,F
860,ḥetta,32,ḥtt,ḥetta,55,F
861,čiġrus,469,ġrs,iġras yiġrus,55,F
862,motta,685,mtt,motta,55,F
863,iṯər,113,ṯr,iṯər/iṯri,55,F
864,mutti,685,mtt,motta,55,F
865,ṯlōṯa,78,ṯlṯ,eṯlaṯ,55,F
866,mutti,685,mtt,motta,55,F
867,ti,9,t,ti,55,F
868,hinnun,470,hnn,hinnun,55,F
869,maḳimill,150,ḳwm,ōḳem yōḳem,55,F
870,lanna,48,hnn,lanna,55,F
871,nšīfa,411,nšf,nšīfa,55,F
872,w,1,w,w,55,F
873,mawḳfin,165,wḳf,awḳef yawḳef,55,F
874,maʕ,88,mʕ,maʕ,55,F
875,ġrōsa,1200,ġrs,ġrōsa,55,F
876,ṯyillun,11,Ɂṯy,ṯōle yṯēle,55,F
877,atar,65,twr,atar,55,F
878,ġayrayy,95,ġyr,ġayr/ġēr,55,F
879,xett,45,xtt,xett/xetti,55,F
880,šappō,82,špp,šappa,55,F
881,ḳaʕyillun,22,ḳʕy,ḳʕōle yiḳʕēle,55,F
883,ō,14,hw(ḏ),hōḏ(i),55,F
884,ġrōrča,447,ġrr,ġrōrča,55,F
885,ġōrsin,469,ġrs,iġras yiġrus,55,F
886,w,1,w,w,55,F
887,mʕannyin,139,ʕny,ʕann/ʕanni yʕann/yʕanni,55,F
888,w,1,w,w,55,F
889,masəkrin,628,skr,askar yaskar,55,F
890,w,1,w,w,55,F
891,minbaṣṭin,348,bṣṭ,inəpṣaṭ yinəpṣaṭ,55,F
892,maḳimill,150,ḳwm,ōḳem yōḳem,55,F
893,ḳyōmča,1693,ḳwm,ḳyōmča,55,F
895,anna,7,hnn,hanna,55,F
896,payṯa,29,byṯ,payṯa,55,F
897,w,1,w,w,55,F
898,mbaššlin,431,bšl,baššel ybaššel,55,F
899,maffḳin,173,nfḳ,affeḳ yaffeḳ,55,F
901,anna,7,hnn,hanna,55,F
902,nšīfa,411,nšf,nšīfa,55,F
903,ti,9,t,ti,55,F
904,ġarsunne,469,ġrs,iġras yiġrus,55,F
905,w,1,w,w,55,F
906,mbaššlin,431,bšl,baššel ybaššel,55,F
907,yaxni,2408,yxn,yaxni/yaxne,55,F
908,mfaləflill,2666,flfl,falfel yfalfel,55,F
909,nšīfa,411,nšf,nšīfa,55,F
910,w,1,w,w,55,F
911,mbaššlin,431,bšl,baššel ybaššel,55,F
912,yaxni,2408,yxn,yaxni/yaxne,55,F
913,ti,9,t,ti,55,F
914,ḳulḳās,1674,ḳlḳs,ḳulḳās,55,F
915,ḳūre,219,ḳwr,ḳūr-,55,F
916,w,1,w,w,55,F
917,mišwin,10,šwy,išw/išwi yišw/yišwi,55,F
918,aḥəšmūṯa,543,ḥšm,aḥəšmūṯa,55,F
920,šappō,82,špp,šappa,55,F
921,w,1,w,w,55,F
923,ġarusō,2002,ġrs,ġarōsa,55,F
924,ti,9,t,ti,55,F
925,aybin,83,b,ōb/ōbi,55,F
926,ḳaʕyillun,22,ḳʕy,ḳʕōle yiḳʕēle,55,F
927,mʕannyin,139,ʕny,ʕann/ʕanni yʕann/yʕanni,55,F
928,w,1,w,w,55,F
929,minbaṣṭin,348,bṣṭ,inəpṣaṭ yinəpṣaṭ,55,F
930,w,1,w,w,55,F
931,masəkrin,628,skr,askar yaskar,55,F
932,bōṯar,55,bṯr,bōṯar,55,F
933,mil,84,mḏ,mil,55,F
934,mḥasslin,109,ḥsl,ḥassel yḥassel,55,F
936,anna,7,hnn,hanna,55,F
937,nšīfa,411,nšf,nšīfa,55,F
938,mayṯyin,19,Ɂṯy,ayṯ(i) yayṯ(i),55,F
939,iṯər,113,ṯr,iṯər/iṯri,55,F
940,ʕurpōl,952,ʕrpl,ʕurpōla,55,F
941,w,1,w,w,55,F
942,maḥōlča,997,mḥl -> nḥl,maḥōlča,55,F
943,maḥōlča,997,mḥl -> nḥl,maḥōlča,55,F
944,maffḳōl,173,nfḳ,affeḳ yaffeḳ,55,F
945,nšīfa,411,nšf,nšīfa,55,F
947,ḳamḥa,546,ḳmḥ,ḳamḥa,55,F
948,ḳamḥa,546,ḳmḥ,ḳamḥa,55,F
949,maṣəf,692,ṣfy,aṣəf/aṣfi yaṣəf/yaṣfi,55,F
950,erraʕ,127,Ɂrʕ,erraʕ,55,F
952,maḥōlča,997,mḥl -> nḥl,maḥōlča,55,F
953,w,1,w,w,55,F
954,nšīfa,411,nšf,nšīfa,55,F
956,elʕel,208,Ɂlʕl,elʕel,55,F
957,baʕdēn,62,bʕd,baʕdēn,55,F
958,mayṯyill,19,Ɂṯy,ayṯ(i) yayṯ(i),55,F
959,ʕurpalō,952,ʕrpl,ʕurpōla,55,F
960,sarḏill,3292,srḏ,israḏ yisruḏ,55,F
961,lanna,48,hnn,lanna,55,F
962,nšīfa,411,nšf,nšīfa,55,F
963,maffḳinn,173,nfḳ,affeḳ yaffeḳ,55,F
964,naʕʕīma,793,nʕm,naʕʕem,55,F
966,ḥōle,81,ḥwl,ḥōla,55,F
967,w,1,w,w,55,F
968,xešna,1037,xšn,ixšen,55,F
970,ḥōle,81,ḥwl,ḥōla,55,F
971,naʕʕīma,793,nʕm,naʕʕem,55,F
972,nimšammyille,309,šmy,šamm yšamm,55,F
973,nšīfəl,411,nšf,nšīfa,55,F
974,kuppō,353,kpp,koppṯa,55,F
975,nmaḳimille,150,ḳwm,ōḳem yōḳem,55,F
976,w,1,w,w,55,F
977,nmišwin,10,šwy,išw/išwi yišw/yišwi,55,F
978,menne,69,m,m/mn,55,F
979,kuppō,353,kpp,koppṯa,55,F
980,w,1,w,w,55,F
981,nayya,1251,nyy,nayya,55,F
982,w,1,w,w,55,F
983,nmišwin,10,šwy,išw/išwi yišw/yišwi,55,F
984,ḳaʕḳūʕa,2955,ḳʕḳʕ,ḳaʕḳūʕa,55,F
986,ann,33,hnn,hann(un),55,F
987,kuppō,353,kpp,koppṯa,55,F
988,w,1,w,w,55,F
989,nmaḥəšmin,720,ḥšm,aḥšem yaḥšem,55,F
990,anaḥ,118,Ɂnḥ,anaḥ,55,F
991,w,1,w,w,55,F
992,ġarusō,2002,ġrs,ġarōsa,55,F
993,nšīfa,411,nšf,nšīfa,55,F
994,ti,9,t,ti,55,F
995,ixšen,1037,xšn,ixšen,55,F
996,nimšammyille,309,šmy,šamm yšamm,55,F
997,mfalfal,2667,flfl,mfalfal,55,F
998,nimbaššlin,431,bšl,baššel ybaššel,55,F
999,menne,69,m,m/mn,55,F
1000,mžáddara,1855,ždr,mžáddara,55,F
1001,w,1,w,w,55,F
1002,dafīn,1960,dfn,dafīn,55,F
1004,besra,386,bsr,besra,55,F
1005,baʕdēn,62,bʕd,baʕdēn,55,F
1006,niṯyillaḥ,11,Ɂṯy,ṯōle yṯēle,55,F
1007,atar,65,twr,atar,55,F
1009,mō,23,mɁ,mō,55,F
1011,ġrōsəḏ,1200,ġrs,ġrōsa,55,F
1012,ḏura,639,ḏr,ḏura,55,F
1013,xett,45,xtt,xett/xetti,55,F
1014,ġōrsin,469,ġrs,iġras yiġrus,55,F
1015,ʕa,4,ʕly,ʕa/ʕal,55,F
1016,mō,23,mɁ,mō,55,F
1017,ʕa,4,ʕly,ʕa/ʕal,55,F
1018,ġrōrča,447,ġrr,ġrōrča,55,F
1019,ḏura,639,ḏr,ḏura,55,F
1020,ġrōrča,447,ġrr,ġrōrča,55,F
1021,mišwilla,10,šwy,išw/išwi yišw/yišwi,55,F
1022,kūkṯa,2115,kwk,kūkṯa,55,F
1023,nšīfa,411,nšf,nšīfa,55,F
1024,ġrōse,1200,ġrs,ġrōsa,55,F
1025,šekla,656,škl,šekla/šakla,55,F
1026,w,1,w,w,55,F
1027,ḏura,639,ḏr,ḏura,55,F
1028,ġrōsa,1200,ġrs,ġrōsa,55,F
1029,šekla,656,škl,šekla/šakla,55,F
1030,mišwilla,10,šwy,išw/išwi yišw/yišwi,55,F
1031,kūkṯa,2115,kwk,kūkṯa,55,F
1033,ġrōrča,447,ġrr,ġrōrča,55,F
1034,rafʕill,412,rfʕ,irfaʕ yirfuʕ,55,F
1035,xifō,244,xyf,xēfa,55,F
1036,maʕ,88,mʕ,maʕ,55,F
1037,baʕḓinn,98,bʕḓ,baʕḓ-,55,F
1038,ḥetta,32,ḥtt,ḥetta,55,F
1039,la,124,l,la,55,F
1040,čiḥḥuč,46,nḥč,inḥeč/iḥḥeč yinḥuč/yiḥḥuč,55,F
1041,ḏura,639,ḏr,ḏura,55,F
1042,naʕʕīma,793,nʕm,naʕʕem,55,F
1043,ġōrsin,469,ġrs,iġras yiġrus,55,F
1044,ḏura,639,ḏr,ḏura,55,F
1045,mayṯyin,19,Ɂṯy,ayṯ(i) yayṯ(i),55,F
1046,masərta,2283,srt,masərta,55,F
1047,iḳḏum,200,ḳḏm,iḳḏum,55,F
1049,alkul,820,Ɂlkl,alkul,55,F
1050,ġarsill,469,ġrs,iġras yiġrus,55,F
1051,lōḏ,14,hw(ḏ),hōḏ(i),55,F
1052,ḏura,639,ḏr,ḏura,55,F
1053,maḳimill,150,ḳwm,ōḳem yōḳem,55,F
1054,ḳušbarča,2100,ḳšbr,ḳušbarča,55,F
1055,menna,69,m,m/mn,55,F
1056,maṣəfya,692,ṣfy,aṣəf/aṣfi yaṣəf/yaṣfi,55,F
1057,ḏura,639,ḏr,ḏura,55,F
1058,naʕʕīmča,793,nʕm,naʕʕem,55,F
1059,w,1,w,w,55,F
1060,xešənṯa,1037,xšn,ixšen,55,F
1061,erraʕ,127,Ɂrʕ,erraʕ,55,F
1063,masərta,2283,srt,masərta,55,F
1064,mayṯyin,19,Ɂṯy,ayṯ(i) yayṯ(i),55,F
1065,maḥōlča,997,mḥl -> nḥl,maḥōlča,55,F
1066,farṭill,1618,frṭ,ifraṭ yifruṭ,55,F
1067,lōḏ,14,hw(ḏ),hōḏ(i),55,F
1068,ḏura,639,ḏr,ḏura,55,F
1069,maḳimill,150,ḳwm,ōḳem yōḳem,55,F
1070,ḳamḥa,546,ḳmḥ,ḳamḥa,55,F
1071,menna,69,m,m/mn,55,F
1072,maṣəfya,692,ṣfy,aṣəf/aṣfi yaṣəf/yaṣfi,55,F
1073,ḏura,639,ḏr,ḏura,55,F
1074,iṯər,113,ṯr,iṯər/iṯri,55,F
1075,šikəl,656,škl,šekla/šakla,55,F
1076,naʕʕīma,793,nʕm,naʕʕem,55,F
1077,w,1,w,w,55,F
1078,xešna,1037,xšn,ixšen,55,F
1079,maḳiminn,150,ḳwm,ōḳem yōḳem,55,F
1080,naʕʕīmča,793,nʕm,naʕʕem,55,F
1081,mbaššlilla,431,bšl,baššel ybaššel,55,F
1083,ṭlubḥō,1288,ṭlbḥ,ṭlobəḥṯa,55,F
1084,w,1,w,w,55,F
1086,ḳawarma,2118,ḳwrm,ḳawarma,55,F
1087,besra,386,bsr,besra,55,F
1088,ifrem,1614,frm,ifrem,55,F
1089,mbaššlilla,431,bšl,baššel ybaššel,55,F
1090,w,1,w,w,55,F
1091,ōxlin,61,Ɂxl,axal yīxul,55,F
1092,menna,69,m,m/mn,55,F
1093,ṭōba,269,ṭwb,ṭabb/ṭabbi,55,F
1094,yīb,53,b,yīb,55,F
1095,ōṯ,27,Ɂyṯ,ōṯ(i),55,F
1096,hōš,104,hwš,hōš/hōši,55,F
1097,mett,20,mtt,mett,55,F
1098,ṣaḥna,440,ṣḥn,ṣaḥna,55,F
1099,xann,25,xnn,xann/xanni,55,F
1100,nīxul,61,Ɂxl,axal yīxul,55,F
1101,w,1,w,w,55,F
1102,nġarrbenna,771,ġrb,ġarreb yġarreb,55,F
1103,w,1,w,w,55,F
1104,nḏawəḳlēx,2627,ḏwḳ,ḏawweḳ yḏawweḳ,55,F
1105,čiḥəm,31,ḥmy,iḥəm/iḥmi yiḥəm/yiḥmi/yiḥ(i)/yīḥ,55,F
1106,exma,291,Ɂxm,exma,55,F
1107,ṭabb,269,ṭwb,ṭabb/ṭabbi,55,F
1108,baʕdēn,62,bʕd,baʕdēn,55,F
1109,ḏura,639,ḏr,ḏura,55,F
1110,ti,9,t,ti,55,F
1111,xešna,1037,xšn,ixšen,55,F
1112,nimnassfilla,3101,nsf,naffes ynaffes,55,F
1113,w,1,w,w,55,F
1114,nimnaḓḓfilla,620,nḓf,naḓḓef ynaḓḓef,55,F
1115,w,1,w,w,55,F
1116,nimnakkbilla,3083,nkb,nakkeb ynakkeb,55,F
1117,w,1,w,w,55,F
1118,nimbaššlilla,431,bšl,baššel ybaššel,55,F
1119,labaniyye,1100,lbn,labaniyye,55,F
1120,labaniyye,1100,lbn,labaniyye,55,F
1121,nmišwin,10,šwy,išw/išwi yišw/yišwi,55,F
1122,ʕemme,37,ʕmm,ʕemm-,55,F
