,word_form,lemma_id,word_root,citation_form
7829,amriṯ,3,Ɂmr,amar yīmar
7830,bann,12,btt,batt-
7831,nzill,8,Ɂzl,zalle yzelle
7832,nizbun,157,zbn,izban yizbun
7833,mett,20,mtt,mett
7834,ktīšča,476,ktš,ktīšča
7835,ṯōle,11,Ɂṯy,ṯōle yṯēle
7836,milād,47,[NA],[proper noun]
7837,muxx,47,[NA],[proper noun]
7838,liʕəl,75,lʕ,leʕl-
7839,ōmar,3,Ɂmr,amar yīmar
7840,yā,28,y(Ɂ),ya/yā
7841,mʕawwta,1905,ʕwt,mʕawwta
7842,battax,12,btt,batt-
7843,xett,45,xtt,xett/xetti
7844,ačč,79,hčč,hačč/hačči
7845,čizbullə,157,zbn,izban yizbun
7846,ktīšča,476,ktš,ktīšča
7847,amrille,3,Ɂmr,amar yīmar
7848,ṯāx,11,Ɂṯy,ṯōle yṯēle
7849,nzellaḥ,8,Ɂzl,zalle yzelle
7850,ʕa,4,ʕly,ʕa/ʕal
7851,yabruḓ,461,ybrḏ,yabruḓ/yabruḏ
7852,allxinnaḥ,64,Ɂlx,allex yallex
7854,ōxa,51,hwx,hōxa
7856,yabruḓ,461,ybrḏ,yabruḓ/yabruḏ
7857,nafḏinnaḥ,91,nfḏ,infaḏ yinfuḏ
7859,awwalčil,195,Ɂwl,awwalča
7860,yabruḓ,461,ybrḏ,yabruḓ/yabruḏ
7861,ḳʕinn,22,ḳʕy,ḳʕōle yiḳʕēle
7862,nimšaʕʕel,140,šʕl,šaʕʕel yšaʕʕel
7863,mōn,130,mn,mōn
7864,ġappe,30,ġpp,ġapp-
7865,ktīšča,476,ktš,ktīšča
7866,čīb,53,b,yīb
7867,manẓūm,848,nẓm,manẓum
7868,willa,49,wll,willa/walla
7869,sčahtinnaḥ,773,hty,sčahət/sčahti yisčahət/yisčahti
7870,ʕa,4,ʕly,ʕa/ʕal
7871,aḥḥaḏ,34,Ɂḥḏ,aḥḥaḏ
7872,ḥažži,775,ḥžž,ḥažži
7873,amrille,3,Ɂmr,amar yīmar
7874,ġappax,30,ġpp,ġapp-
7875,ktīšča,476,ktš,ktīšča
7876,ōmar,3,Ɂmr,amar yīmar
7877,ġappə,30,ġpp,ġapp-
7878,ktīšča,476,ktš,ktīšča
7879,čaʕžbell,710,ʕžb,aʕžeb yaʕžeb
7880,xōṭrax,530,xṭr,xōṭra
7881,čūṯ,112,Ɂyṯ,čūṯ(i)
7882,menna,69,m,m/mn
7883,lā,16,lɁ,la/lā
7885,maʕlūla,241,ʕll,maʕlūla
7886,w,1,w,w
7887,lā,16,lɁ,la/lā
7889,yabruḓ,461,ybrḏ,yabruḓ/yabruḏ
7890,yā,28,y(Ɂ),ya/yā
7891,mʕawwta,1905,ʕwt,mʕawwta
7892,yā,28,y(Ɂ),ya/yā
7893,mōrlə,87,mr,mōra
7894,mrūṯa,912,mrw,mrūṯa
7895,zēx,8,Ɂzl,zalle yzelle
7896,niḥəm,31,ḥmy,iḥəm/iḥmi yiḥəm/yiḥmi/yiḥ(i)/yīḥ
7897,zlinnaḥ,8,Ɂzl,zalle yzelle
7898,leʕle,75,lʕ,leʕl-
7899,ʕ,4,ʕly,ʕa/ʕal
7900,payṯa,29,byṯ,payṯa
7901,bess,42,bss,bess/bessi
7902,ḥmiččl,31,ḥmy,iḥəm/iḥmi yiḥəm/yiḥmi/yiḥ(i)/yīḥ
7903,ōk,14,hw(ḏ),hōḏ(i)
7904,ktīšča,476,ktš,ktīšča
7905,mett,20,mtt,mett
7906,kayyīsa,209,kys,kayyes
7907,baḥar,59,bḥr,baḥar
7908,exma,291,Ɂxm,exma
7909,battax,12,btt,batt-
7910,ṭīma,664,ṭym,ṭīma
7911,ya,28,y(Ɂ),ya/yā
7912,ḥažži,775,ḥžž,ḥažži
7913,ččafḳinnaḥ,481,wfḳ,iččfeḳ yiččfeḳ
7914,aʕla,166,ʕly,aʕla
7915,ḥammeš,123,ḥmš,ḥammeš
7916,emʕa,214,Ɂmʕ,emʕa
7917,illa,176,ɁlɁ,illa
7918,ʕisər,226,ʕsr,ʕisər/ʕisri
7919,w,1,w,w
7920,ḥammeš,123,ḥmš,ḥammeš
7921,warḳan,240,wrḳ,warəḳṯa
7922,ḳōmiṯ,15,ḳwm,aḳa(m) yīḳu(m)
7923,applille,44,Ɂpy,app(i) yapp(i)
7925,ōṯe,185,hwṯ,hōṯe
7926,waḳča,100,wḳč,waḳča
7927,wōṯ,305,Ɂyṯ,wōṯ/wōṯi
7928,bōža,1183,bwž,bōža
7929,amill,3,Ɂmr,amar yīmar
7930,hanna,7,hnn,hanna
7931,ḥažži,775,ḥžž,ḥažži
7932,ču,21,čw,čū/ču
7933,čšōmaʕ,182,šmʕ,išmeʕ yišmaʕ
7934,minn,6,mn,m-/mn-
7935,billa,347,bl,billa
7936,mič,84,mḏ,mil
7937,čbawwženna,1343,bwž,bawwež ybawwež
7938,w,1,w,w
7939,čṯēx,11,Ɂṯy,ṯōle yṯēle
7940,črōxeb,207,rxb,irxeb yirxab
7942,ōxa,51,hwx,hōxa
7943,w,1,w,w
7944,čšaḳella,43,škl,išḳal yišḳul
7945,w,1,w,w
7946,čzellax,8,Ɂzl,zalle yzelle
7947,čimwaffarəl,2353,wfr,waffar ywaffar
7948,bōža,1183,bwž,bōža
7949,aṭəmʕiṯ,1508,ṭmʕ,aṭmaʕ yaṭmaʕ
7950,ana,18,ɁnɁ,ana
7951,amrille,3,Ɂmr,amar yīmar
7952,ykaṯṯrell,1229,kṯr,kaṯṯar ykaṯṯar
7953,xayrax,510,xyr,xayra
7954,ya,28,y(Ɂ),ya/yā
7955,ḥažži,775,ḥžž,ḥažži
7956,yṭawwlell,380,ṭwl,ṭawwel yṭawwel
7957,ʕomrax,171,ʕmr,ʕomra
7958,yafflēḥ,131,Ɂfy,aff/affi yaff/yaffi
7959,hačči,79,hčč,hačč/hačči
7960,nmapṣuṭ,323,bṣṭ,mapṣuṭ
7961,menne,69,m,m/mn
7962,ntarinnaḥ,193,twr,intar yintar
7963,amərlaḥle,3,Ɂmr,amar yīmar
7964,hōk,14,hw(ḏ),hōḏ(i)
7965,ktīšča,476,ktš,ktīšča
7966,amōnča,1168,Ɂmn,amōnča
7967,ġappax,30,ġpp,ġapp-
7968,w,1,w,w
7969,hann,33,hnn,hann(un)
7970,ḳiršōya,148,ḳrš,ḳerša
7971,ntarinnaḥ,193,twr,intar yintar
7972,nizbun,157,zbn,izban yizbun
7974,milād,47,[NA],[proper noun]
7975,zabəllaḥle,157,zbn,izban yizbun
7976,ktīšča,476,ktš,ktīšča
7977,w,1,w,w
7978,zlinnaḥ,8,Ɂzl,zalle yzelle
7979,laʕ,117,lʕ,laʕ
7980,stiḳayy,360,stḳ,stīḳa
7981,šwullaḥ,10,šwy,išw/išwi yišw/yišwi
7982,xōla,156,Ɂxl,xōla
7983,w,1,w,w
7984,anaḥ,118,Ɂnḥ,anaḥ
7985,nḳaʕyin,22,ḳʕy,ḳʕōle yiḳʕēle
7986,ʕanmaḳərṭin,777,ḳrṭ,aḳreṭ yaḳreṭ
7987,willa,49,wll,willa/walla
7988,ṯōle,11,Ɂṯy,ṯōle yṯēle
7989,ebər,41,br,ebra
7990,ḥažži,775,ḥžž,ḥažži
7991,kamešl,365,kmš,ikmaš yikmuš
7992,ann,33,hnn,hann(un)
7993,ḳiršō,148,ḳrš,ḳerša
7994,w,1,w,w
7995,začčlīl,483,zčč,azač yizzuč
7996,ōmar,3,Ɂmr,amar yīmar
7997,hačči,79,hčč,hačč/hačči
7998,čnōġeb,255,nġb,inġab yinġub
8000,imōma,488,Ɂmm,imōma
8001,šaḳəfṯill,287,šḳf,šaḳəfṯa
8002,aḥḥaḏ,34,Ɂḥḏ,aḥḥaḏ
8003,čiḥrōmay,1214,ḥrm,ḥrōmay
8004,wrāx,108,wr,wrāx
8005,ṯāx,11,Ɂṯy,ṯōle yṯēle
8006,niḥəm,31,ḥmy,iḥəm/iḥmi yiḥəm/yiḥmi/yiḥ(i)/yīḥ
8007,ʕaya,282,ʕy,ʕaya
8009,ṯāx,11,Ɂṯy,ṯōle yṯēle
8010,ṯāx,11,Ɂṯy,ṯōle yṯēle
8011,ṯāx,11,Ɂṯy,ṯōle yṯēle
8012,ana,18,ɁnɁ,ana
8013,nizben,157,zbn,izban yizbun
8015,ōbux,50,Ɂbw,ōbu
8016,ṯāx,11,Ɂṯy,ṯōle yṯēle
8017,išḳol,43,škl,išḳal yišḳul
8018,ḳiršō,148,ḳrš,ḳerša
8019,aḥsan,351,ḥsn,aḥsan
8020,min,6,mn,m-/mn-
8021,nuxlell,61,Ɂxl,axal yīxul
8022,ḳiršō,148,ḳrš,ḳerša
8023,w,1,w,w
8024,nšaḳell,43,škl,išḳal yišḳul
8025,ktīšča,476,ktš,ktīšča
8026,ġaṣṣəl,1637,ġṣb,ġaṣṣeb/ġasseb
8027,meʕlax,162,mʕ,maʕ/maʕl-/miʕl-
8028,šḳōl,43,škl,išḳal yišḳul
8029,hann,33,hnn,hann(un)
8030,ḳiršō,148,ḳrš,ḳerša
8031,w,1,w,w
8032,nōṯ,11,Ɂṯy,ṯōle yṯēle
8033,liʕlayxun,75,lʕ,leʕl-
8034,ana,18,ɁnɁ,ana
8035,aḳam,15,ḳwm,aḳa(m) yīḳu(m)
8036,aḷō,63,Ɂl,aḷō
8037,nawwril,3120,nwr,nawwar ynawwar
8038,ʕaḳle,534,ʕḳl,ʕaḳla
8039,šaḳell,43,škl,išḳal yišḳul
8040,lann,147,hnn,lann
8041,ḳiršō,148,ḳrš,ḳerša
8042,niḥčiṯ,46,nḥč,inḥeč/iḥḥeč yinḥuč/yiḥḥuč
8043,ana,18,ɁnɁ,ana
8044,nmarheṭ,395,rhṭ,arheṭ  yarheṭ
8045,laʕ,117,lʕ,laʕ
8046,ti,9,t,ti
8047,bōža,1183,bwž,bōža
8048,amrille,3,Ɂmr,amar yīmar
8049,ḳeṣṣṯa,239,ḳṣṣ,ḳeṣṣṯa
8050,bēla,1056,[NA],bēla
8051,bēla,1056,[NA],bēla
8052,iṯḳen,17,ṯḳn,iṯḳen yiṯḳan
8053,ʕimm,37,ʕmm,ʕemm-
8054,w,1,w,w
8055,aṭəmʕiṯ,1508,ṭmʕ,aṭmaʕ yaṭmaʕ
8056,w,1,w,w
8057,xann,25,xnn,xann/xanni
8058,iṯḳen,17,ṯḳn,iṯḳen yiṯḳan
8059,mō,23,mɁ,mō
8060,čmōšer,2294,šwr,ōšer yōšer
8061,hačč,79,hčč,hačč/hačči
8062,ōmar,3,Ɂmr,amar yīmar
8063,bann,12,btt,batt-
8064,nxarrḥett,592,xrḥ,xarraḥ yxarraḥ
8065,ti,9,t,ti
8066,ameṯ,187,myṯ,ameṯ yīmuṯ
8067,ḥažži,775,ḥžž,ḥažži
8068,bax,12,btt,batt-
8069,čbawwženna,1343,bwž,bawwež ybawwež
8070,amrille,3,Ɂmr,amar yīmar
8071,ē,38,Ɂy,ē
8072,bann,12,btt,batt-
8073,nbawwženna,1343,bwž,bawwež ybawwež
8074,ḳōye,15,ḳwm,aḳa(m) yīḳu(m)
8075,mbawwežl,1343,bwž,bawwež ybawwež
8076,ōk,14,hw(ḏ),hōḏ(i)
8077,ktīšča,476,ktš,ktīšča
8078,w,1,w,w
8079,mišw,10,šwy,išw/išwi yišw/yišwi
8080,šahtō,693,šht,šōhta
8082,ġappe,30,ġpp,ġapp-
8083,w,1,w,w
8084,hū,35,hw,hū
8085,ġabrōna,90,ġbr,ġabrōna
8086,ifkuḥ,2656,fkḥ,ifkuḥ
8087,ṭabb,269,ṭwb,ṭabb/ṭabbi
8088,ṯlōṯa,78,ṯlṯ,eṯlaṯ
8089,frang,1615,frng,frang
8090,ibəčlaš,307,blš,ibəčlaš yibəčlaš
8091,hōtet,838,htt,ahat yihhut
8092,maržlōṯa,3178,ržl,maržlōṯa
8093,w,1,w,w
8094,išw,10,šwy,išw/išwi yišw/yišwi
8095,šahtō,693,šht,šōhta
8096,w,1,w,w
8097,išḳal,43,škl,išḳal yišḳul
8098,minn,6,mn,m-/mn-
8099,eṭšaʕʕasər,3434,ṭšʕ,eṭšaʕʕasər
8100,warḳan,240,wrḳ,warəḳṯa
8101,ṭaʕniččl,52,ṭʕn,iṭʕan yiṭʕun
8102,anna,7,hnn,hanna
8103,bōža,1183,bwž,bōža
8104,w,1,w,w
8105,zlinnaḥ,8,Ɂzl,zalle yzelle
8106,laʕ,117,lʕ,laʕ
8107,ḥažži,775,ḥžž,ḥažži
8108,nifḳaṯ,40,nfḳ,infeḳ/iffeḳ yiffuḳ/yinfuḳ
8109,eččṯe,89,Ɂčč,eččṯa
8110,šalḥaččl,629,šlḥ,išlaḥ yišluḥ
8111,ōm,14,hw(ḏ),hōḏ(i)
8112,maššōyṯa,1244,mšy,maššōyṯa
8113,w,1,w,w
8114,hažmaṯ,1218,hžm,ihžam yihžum
8115,aʕəl,4,ʕly,ʕa/ʕal
8116,amrilla,3,Ɂmr,amar yīmar
8117,čmawḳfa,165,wḳf,awḳef yawḳef
8118,b,2,b,b-
8119,arʕiš,128,Ɂrʕ,arʕa
8120,ču,21,čw,čū/ču
8121,čimḳattma,451,ḳtm,ḳattem yḳattem
8122,liʕəl,75,lʕ,leʕl-
8123,nmaḥīš,259,mḥy,iməḥ yiməḥ
8125,fart,641,frt,fart
8126,hwōyṯa,1666,hwy,hwōyṯa
8127,nmaffīš,131,Ɂfy,aff/affi yaff/yaffi
8128,b,2,b,b-
8129,arʕiš,128,Ɂrʕ,arʕa
8130,zaʕḳiṯ,161,zʕḳ,izʕaḳ yizʕuḳ
8132,ḥažži,775,ḥžž,ḥažži
8133,ṯāx,11,Ɂṯy,ṯōle yṯēle
8134,išḳol,43,škl,išḳal yišḳul
8135,eččṯax,89,Ɂčč,eččṯa
8136,bann,12,btt,batt-
8137,nxarrḥell,592,xrḥ,xarraḥ yxarraḥ
8138,ōbux,50,Ɂbw,ōbu
8139,ʕal,4,ʕly,ʕa/ʕal
8140,ōbəl,50,Ɂbw,ōbu
8141,eččṯax,89,Ɂčč,eččṯa
8142,ṯāx,11,Ɂṯy,ṯōle yṯēle
8143,šuḳlā,43,škl,išḳal yišḳul
8145,xiləḳṯi,1302,xlḳ,xelḳṯa
8146,amrōl,3,Ɂmr,amar yīmar
8147,lōb,153,lwb,lōb
8148,hačči,79,hčč,hačč/hačči
8150,maʕlūla,241,ʕll,maʕlūla
8151,čšaḳell,43,škl,išḳal yišḳul
8152,lōk,14,hw(ḏ),hōḏ(i)
8153,ktīšča,476,ktš,ktīšča
8154,amrilla,3,Ɂmr,amar yīmar
8155,yā,28,y(Ɂ),ya/yā
8156,ana,18,ɁnɁ,ana
8158,maʕlūla,241,ʕll,maʕlūla
8159,yā,28,y(Ɂ),ya/yā
8160,hašš,258,hšš,hašš/hašši
8161,yabruḓōyṯa,865,ybrḏ,yabrūḓay/yabrūḏay
8162,bann,12,btt,batt-
8163,nxarrḥett,592,xrḥ,xarraḥ yxarraḥ
8164,ti,9,t,ti
8165,ameṯ,187,myṯ,ameṯ yīmuṯ
8167,yabruḓ,461,ybrḏ,yabruḓ/yabruḏ
8168,ṭaʕniččil,52,ṭʕn,iṭʕan yiṭʕun
8169,ḥōl,81,ḥwl,ḥōla
8170,w,1,w,w
8171,ṯill,11,Ɂṯy,ṯōle yṯēle
8172,ʕa,4,ʕly,ʕa/ʕal
8173,maġəfra,831,ġfr,maġəfra
8174,ōmar,3,Ɂmr,amar yīmar
8175,battax,12,btt,batt-
8176,čzellax,8,Ɂzl,zalle yzelle
8177,laʕ,117,lʕ,laʕ
8178,ḥōkma,540,ḥkm,ḥōkma
8179,raɁīsəl,853,rɁs,raɁīsa
8180,maġəfra,831,ġfr,maġəfra
8181,ōmar,3,Ɂmr,amar yīmar
8182,battax,12,btt,batt-
8183,čzellax,8,Ɂzl,zalle yzelle
8184,laʕ,117,lʕ,laʕ
8185,ḥōkma,540,ḥkm,ḥōkma
8186,čixṯub,279,xṯb,ixṯab yixṯub
8187,studʕa,1067,dʕy,studʕa
8188,w,1,w,w
8189,čḳattimlēl,451,ḳtm,ḳattem yḳattem
8192,ḥōkma,540,ḥkm,ḥōkma
8193,w,1,w,w
8194,ḥōkma,540,ḥkm,ḥōkma
8195,yišruḥ,1791,šrḥ,išraḥ yišruḥ
8196,aʕle,4,ʕly,ʕa/ʕal
8197,w,1,w,w
8198,anaḥ,118,Ɂnḥ,anaḥ
8199,nimnaffḏill,2164,nfḏ,naffeḏ ynaffeḏ
8200,amra,701,Ɂmr,amra
8201,ḳōmiṯ,15,ḳwm,aḳa(m) yīḳu(m)
8202,nifḳiṯ,40,nfḳ,infeḳ/iffeḳ yiffuḳ/yinfuḳ
8203,zlill,8,Ɂzl,zalle yzelle
8204,laʕ,117,lʕ,laʕ
8205,ti,9,t,ti
8206,xōṯeb,279,xṯb,ixṯab yixṯub
8207,ḥužžō,1219,ḥžž,ḥožžṯa
8208,xaṯṯpiṯ,3534,xṯb,xaṯṯeb yxaṯṯeb
8209,studʕa,1067,dʕy,studʕa
8210,w,1,w,w
8211,silḳiṯ,58,slḳ,isleḳ yislaḳ
8212,laʕ,117,lʕ,laʕ
8213,ḥōkma,540,ḥkm,ḥōkma
8214,šwiččil,10,šwy,išw/išwi yišw/yišwi
8215,warḳṯil,240,wrḳ,warəḳṯa
8216,bōža,1183,bwž,bōža
8217,ʕemme,37,ʕmm,ʕemm-
8218,w,1,w,w
8219,amərlaḥle,3,Ɂmr,amar yīmar
8220,čfaḓḓāl,446,fḓl,čfaḓḓal yičfaḓḓal
8221,ḳalbe,474,ḳlb,iḳlab yiḳlub
8222,w,1,w,w
8223,ōmar,3,Ɂmr,amar yīmar
8224,yā,28,y(Ɂ),ya/yā
8225,ibri,41,br,ebra
8226,čitfīʕəl,659,tfʕ,itfaʕ yitfuʕ
8227,xull,39,xll,xull
8229,ḳiršō,148,ḳrš,ḳerša
8230,amrille,3,Ɂmr,amar yīmar
8231,xull,39,xll,xull
8232,ḳiršō,148,ḳrš,ḳerša
8233,nitfīʕlun,659,tfʕ,itfaʕ yitfuʕ
8234,ʕal,4,ʕly,ʕa/ʕal
8235,ōxer,823,Ɂxr,ōxer
8236,bōrča,2571,bwr,bōrča
8237,w,1,w,w
8238,sčaʕəṣ,2494,ʕṣy,sčaʕəṣ yisčaʕəṣ
8239,aʕəl,4,ʕly,ʕa/ʕal
8240,ḳaləbl,474,ḳlb,iḳlab yiḳlub
8241,anna,7,hnn,hanna
8242,waṣla,2364,wṣl,waṣla
8243,lanna,48,hnn,lanna
8244,sanad,24,[NA],[loanword]
8245,w,1,w,w
8246,išraḥ,1791,šrḥ,išraḥ yišruḥ
8247,aʕle,4,ʕly,ʕa/ʕal
8249,raɁīsəl,853,rɁs,raɁīsa
8250,maġəfra,831,ġfr,maġəfra
8251,inne,68,Ɂnn,inno/inne/inni
8253,čislīmlə,3255,slm,čislīma
8254,ktīšča,476,ktš,ktīšča
8256,žurži,814,žrž,žurži
8257,fransīs,1978,frnsys,fransīs
8258,zlill,8,Ɂzl,zalle yzelle
8259,ʕa,4,ʕly,ʕa/ʕal
8260,maġəfra,831,ġfr,maġəfra
8261,tuġray,525,tġr,tuġray
8262,silḳiṯ,58,slḳ,isleḳ yislaḳ
8263,ōmar,3,Ɂmr,amar yīmar
8264,wrāx,108,wr,wrāx
8265,mō,23,mɁ,mō
8266,mbayyan,1583,byn,bayyan ybayyan
8267,ḳawwō,1233,ḳwm,ḳawwō(m)
8268,ṯīčlax,11,Ɂṯy,ṯōle yṯēle
8269,amrille,3,Ɂmr,amar yīmar
8270,ṯill,11,Ɂṯy,ṯōle yṯēle
8271,ḳawwō,1233,ḳwm,ḳawwō(m)
8272,ha,388,h(Ɂ/h/w),"ha, haɁ, hā, hah, hu, hō"
8273,hanna,7,hnn,hanna
8274,čfaḓḓāl,446,fḓl,čfaḓḓal yičfaḓḓal
8275,ōmar,3,Ɂmr,amar yīmar
8276,mō,23,mɁ,mō
8277,ṣoḥəpṯa,1471,ṣḥb,ṣoḥəpṯa
8278,hačč,79,hčč,hačč/hačči
8279,w,1,w,w
8280,ḥōkma,540,ḥkm,ḥōkma
8281,amrille,3,Ɂmr,amar yīmar
8282,niḳəʕ,22,ḳʕy,ḳʕōle yiḳʕēle
8284,matrasṯa,526,trs,matrasṯa
8285,ana,18,ɁnɁ,ana
8286,w,1,w,w
8287,hū,35,hw,hū
8288,satteḳ,1022,stḳ,satteḳ ysatteḳ
8289,hōṯe,185,hwṯ,hōṯe
8290,išḳal,43,škl,išḳal yišḳul
8291,aḥḥaḏ,34,Ɂḥḏ,aḥḥaḏ
8292,ʕáskaray,1172,ʕskr,ʕáskaray
8293,ḥrēna,85,ḥr,ḥrēna
8294,ʕemme,37,ʕmm,ʕemm-
8295,w,1,w,w
8296,zlinnaḥ,8,Ɂzl,zalle yzelle
8297,laʕ,117,lʕ,laʕ
8298,ḥažži,775,ḥžž,ḥažži
8299,w,1,w,w
8300,balleš,375,blš,balleš yballeš
8301,bē,71,byṯ,bē
8302,atar,65,twr,atar
8303,mamelle,3,Ɂmr,amar yīmar
8304,amrax,701,Ɂmr,amra
8305,ti,9,t,ti
8306,čbaʕēle,196,bʕy,ibəʕ yibəʕ
8307,yalla,224,yll,yalla
8308,affēḳ,173,nfḳ,affeḳ yaffeḳ
8309,ktīšča,476,ktš,ktīšča
8310,affḳa,173,nfḳ,affeḳ yaffeḳ
8311,amrille,3,Ɂmr,amar yīmar
8312,xasslullā,174,xss,xass/xassi yxass/yxassi
8313,ḥelsa,1387,ḥls,ḥelsa
8314,xasslulla,174,xss,xass/xassi yxass/yxassi
8315,amrillun,3,Ɂmr,amar yīmar
8316,ḳayya,180,ḳwm,ḳayya(m)
8317,ẓunnōra,1865,ẓnr,ẓunnōra
8318,rabbi,181,rbb,rabb/rabbi
8319,batt,12,btt,batt-
8320,hū,35,hw,hū
8321,ōmar,3,Ɂmr,amar yīmar
8322,raɁīsəl,853,rɁs,raɁīsa
8323,maġəfra,831,ġfr,maġəfra
8324,ē,38,Ɂy,ē
8325,ḥimʕaṯ,2031,ḥmʕ,iḥmeʕ yiḥmaʕ
8326,yalla,224,yll,yalla
8327,atar,65,twr,atar
8328,mʕayyēx,637,ʕyy,ʕayy(i) yʕayy(i)
8329,amrille,3,Ɂmr,amar yīmar
8330,mʕayy,637,ʕyy,ʕayy(i) yʕayy(i)
8331,amrill,3,Ɂmr,amar yīmar
8332,lōṯa,407,hwṯ,hōṯa
8333,ex,74,Ɂx,ex/ux
8334,ščaḥyīšəl,67,ščḥy,iščaḥ yiščaḥ
8335,maʕlūla,241,ʕll,maʕlūla
8336,iẓxaṯ,561,zxy,iẓəx yiẓəx
8337,ẓxiččiš,561,zxy,iẓəx yiẓəx
8338,willa,49,wll,willa/walla
8339,lā,16,lɁ,la/lā
8340,ačimmaṯ,204,čmm,ōčem yōčem
8341,loḥiḳōl,96,[NA],[sic]
8343,ġappir,30,ġpp,ġapp-
8344,riḥwyōṯa,689,rḥy,riḥya
8346,ḥetta,32,ḥtt,ḥetta
8347,nifḳiṯ,40,nfḳ,infeḳ/iffeḳ yiffuḳ/yinfuḳ
8349,yabruḓ,461,ybrḏ,yabruḓ/yabruḏ
8350,w,1,w,w
8351,hī,72,hy,hī
8352,zōʕḳa,161,zʕḳ,izʕaḳ yizʕuḳ
8353,aḷō,63,Ɂl,aḷō
8354,la,124,l,la
8355,yhannennax,2765,hny,hann(i) yhann(i)
8356,aḷō,63,Ɂl,aḷō
8357,la,124,l,la
8358,ybarexlax,957,brx,bōrex ybōrex
8359,bā,2,b,b-
8360,w,1,w,w
8361,ebra,41,br,ebra
8362,šappa,82,špp,šappa
8363,iṯḳen,17,ṯḳn,iṯḳen yiṯḳan
8364,bōx,418,bxy,ibəx/ibxi yibəx/yibxi
8365,ṯinnaḥ,11,Ɂṯy,ṯōle yṯēle
8366,hanna,7,hnn,hanna
8367,ušme,93,Ɂšm/šmy,ešma/ušma
8368,bē,71,byṯ,bē
8369,nadīm,47,[NA],[proper noun]
8370,ōmar,3,Ɂmr,amar yīmar
8371,waḷḷāhi,24,[NA],[loanword]
8372,ḳayyam,180,ḳwm,ḳayya(m)
8373,la,124,l,la
8374,imreḳ,188,mrḳ,imreḳ yimruḳ
8375,aḥḥaḏ,34,Ɂḥḏ,aḥḥaḏ
8376,inne,68,Ɂnn,inno/inne/inni
8377,yafʕlell,2701,fʕl,afʕel yafʕel
8378,lanna,48,hnn,lanna
8379,feʕla,1624,fʕl,feʕla
8380,ġayrax,95,ġyr,ġayr/ġēr
8381,slāḳ,58,slḳ,isleḳ yislaḳ
8382,atar,65,twr,atar
8383,aḳreṭ,777,ḳrṭ,aḳreṭ yaḳreṭ
8384,amrillun,3,Ɂmr,amar yīmar
8385,hōš,104,hwš,hōš/hōši
8386,nmaḳreṭ,777,ḳrṭ,aḳreṭ yaḳreṭ
8387,ʕapplaḥəl,221,ʕby,ʕapp yʕapp
8388,ġawwaynaḥ,1074,ġww,ġawwa
8389,w,1,w,w
8390,ḳaminnaḥ,15,ḳwm,aḳa(m) yīḳu(m)
8391,ana,18,ɁnɁ,ana
8392,w,1,w,w
8393,milād,47,[NA],[proper noun]
8394,rixpinnaḥ,207,rxb,irxeb yirxab
8395,w,1,w,w
8396,nafḏinnaḥ,91,nfḏ,infaḏ yinfuḏ
8397,bess,42,bss,bess/bessi
8398,nafḏinnaḥ,91,nfḏ,infaḏ yinfuḏ
8400,rayšil,70,ryš,rayša
8401,ʕayna,227,ʕyn,ʕayna
8402,ōmar,3,Ɂmr,amar yīmar
8403,battaḥ,12,btt,batt-
8404,narheṭ,688,rhṭ,arheṭ yarheṭ
8405,amrille,3,Ɂmr,amar yīmar
8406,wrāx,108,wr,wrāx
8407,ḳʕāx,22,ḳʕy,ḳʕōle yiḳʕēle
8408,w,1,w,w
8409,ahta,675,hty,ahət/ahti yahət/yahti
8410,ču,21,čw,čū/ču
8411,nimbaḳḳrill,216,bḳr,baḳḳar ybaḳḳar
8412,hwōyər,267,hwy,hwō
8413,raxša,1008,rxš,raxša
8414,la,124,l,la
8415,yīḳu,15,ḳwm,aḳa(m) yīḳu(m)
8416,ylaḳḳḥannaḥ,409,lḳḥ,laḳḳaḥ ylaḳḳaḥ
8417,irxeb,207,rxb,irxeb yirxab
8418,milād,47,[NA],[proper noun]
8419,w,1,w,w
8420,lakəzlə,2970,lkz,ilkaz yilkuz
8421,ktīšča,476,ktš,ktīšča
8422,w,1,w,w
8423,arheṭ,395,rhṭ,arheṭ  yarheṭ
8424,hī,72,hy,hī
8425,ḥmačča,31,ḥmy,iḥəm/iḥmi yiḥəm/yiḥmi/yiḥ(i)/yīḥ
8426,zlalla,8,Ɂzl,zalle yzelle
8427,ōmar,3,Ɂmr,amar yīmar
8428,lōb,153,lwb,lōb
8429,čōb,83,b,ōb/ōbi
8430,zaləmṯa,135,zlm,zaləmṯa
8431,čimhatt,573,htt,hatt(i) yhatt(i)
8433,ḥaṣṣ,115,ḥṣṣ,ḥaṣṣa
8434,w,1,w,w
8435,yalla,224,yll,yalla
8436,ʕayniṯ,145,ʕyny,ʕayn(i) yʕayn(i)
8437,ʕa,4,ʕly,ʕa/ʕal
8438,ruḥəl,319,rwḥ,rūḥa
8439,čūṯ,112,Ɂyṯ,čūṯ(i)
8440,la,124,l,la
8441,milād,47,[NA],[proper noun]
8442,w,1,w,w
8443,la,124,l,la
8444,w,1,w,w
8445,la,124,l,la
8446,mett,20,mtt,mett
8447,ana,18,ɁnɁ,ana
8448,ṯiḳniṯ,17,ṯḳn,iṯḳen yiṯḳan
8450,baxʕa,766,bxʕ,baxʕa
8451,hū,35,hw,hū
